source_url,title,authors,journal_info,abstract_url
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=1,Deep-learningseismology.,"Mousavi SM, Beroza GC.",Science. 2022 Aug 12;377(6607):eabm4470. doi: 10.1126/science.abm4470. Epub 2022 Aug 12.,https://pubmed.ncbi.nlm.nih.gov/35951699/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=164,An inherently interpretabledeeplearningmodel for local explanations using visual concepts.,"Ullah MA, Zia T, Kim J, Kadry S.",PLoS One. 2024 Oct 28;19(10):e0311879. doi: 10.1371/journal.pone.0311879. eCollection 2024.,https://pubmed.ncbi.nlm.nih.gov/39466770/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=164,Deep-Learning-Based Metal Artefact Reduction With Unsupervised Domain Adaptation Regularization for Practical CT Images.,"Du M, Liang K, Zhang L, Gao H, Liu Y, Xing Y.",IEEE Trans Med Imaging. 2023 Aug;42(8):2133-2145. doi: 10.1109/TMI.2023.3244252. Epub 2023 Aug 1.,https://pubmed.ncbi.nlm.nih.gov/37022909/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=164,A Novel Two-Stage InducedDeepLearningSystem for Classifying Similar Drugs with Diverse Packaging.,"You YS, Lin YS.",Sensors (Basel). 2023 Aug 19;23(16):7275. doi: 10.3390/s23167275.,https://pubmed.ncbi.nlm.nih.gov/37631811/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=164,DeepNoise: Signal and Noise Disentanglement Based on Classifying Fluorescent Microscopy Images viaDeepLearning.,"Yang S, Shen T, Fang Y, Wang X, Zhang J, Yang W, Huang J, Han X.",Genomics Proteomics Bioinformatics. 2022 Oct;20(5):989-1001. doi: 10.1016/j.gpb.2022.12.007. Epub 2023 Jan 3.,https://pubmed.ncbi.nlm.nih.gov/36608842/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,A Novel HybridDeepLearningModel for Human Activity Recognition Based on Transitional Activities.,"Irfan S, Anjum N, Masood N, Khattak AS, Ramzan N.",Sensors (Basel). 2021 Dec 9;21(24):8227. doi: 10.3390/s21248227.,https://pubmed.ncbi.nlm.nih.gov/34960321/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,nnU-Net: a self-configuring method fordeeplearning-based biomedical image segmentation.,"Isensee F, Jaeger PF, Kohl SAA, Petersen J, Maier-Hein KH.",Nat Methods. 2021 Feb;18(2):203-211. doi: 10.1038/s41592-020-01008-z. Epub 2020 Dec 7.,https://pubmed.ncbi.nlm.nih.gov/33288961/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,CropDeep: The Crop Vision Dataset forDeep-Learning-Based Classification and Detection in Precision Agriculture.,"Zheng YY, Kong JL, Jin XB, Wang XY, Zuo M.",Sensors (Basel). 2019 Mar 1;19(5):1058. doi: 10.3390/s19051058.,https://pubmed.ncbi.nlm.nih.gov/30832283/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,DeepLearningNetworks for View-independent Knee and Elbow Joint Angle Estimation.,"Jamsrandorj A, Kumar KS, Arshad MZ, Mun KR, Kim J.",Annu Int Conf IEEE Eng Med Biol Soc. 2022 Jul;2022:2703-2707. doi: 10.1109/EMBC48229.2022.9871106.,https://pubmed.ncbi.nlm.nih.gov/36085943/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,Interphase Cell Cycle Staging usingDeepLearning().,"Narotamo H, Fernandes MS, Miguel Sanches J, Silveira M.",Annu Int Conf IEEE Eng Med Biol Soc. 2020 Jul;2020:1432-1435. doi: 10.1109/EMBC44109.2020.9175583.,https://pubmed.ncbi.nlm.nih.gov/33018259/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,Is the use ofdeeplearningan appropriate means to locate debris in the ocean without harming aquatic wildlife?,"Moorton Z, Kurt Z, Woo WL.",Mar Pollut Bull. 2022 Aug;181:113853. doi: 10.1016/j.marpolbul.2022.113853. Epub 2022 Jul 1.,https://pubmed.ncbi.nlm.nih.gov/35785721/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,"Compound-protein interaction prediction bydeeplearning: Databases, descriptors and models.","Du BX, Qin Y, Jiang YF, Xu Y, Yiu SM, Yu H, Shi JY.",Drug Discov Today. 2022 May;27(5):1350-1366. doi: 10.1016/j.drudis.2022.02.023. Epub 2022 Mar 3.,https://pubmed.ncbi.nlm.nih.gov/35248748/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,DeepLearningVersus Traditional Solutions for Group Trajectory Outliers.,"Belhadi A, Djenouri Y, Djenouri D, Michalak T, Lin JC.",IEEE Trans Cybern. 2022 Jun;52(6):4508-4519. doi: 10.1109/TCYB.2020.3029338. Epub 2022 Jun 16.,https://pubmed.ncbi.nlm.nih.gov/33201830/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,GenNet framework: interpretabledeeplearningfor predicting phenotypes from genetic data.,"van Hilten A, Kushner SA, Kayser M, Ikram MA, Adams HHH, Klaver CCW, Niessen WJ, Roshchupkin GV.",Commun Biol. 2021 Sep 17;4(1):1094. doi: 10.1038/s42003-021-02622-z.,https://pubmed.ncbi.nlm.nih.gov/34535759/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=165,Identification of new putative inhibitors of Mycobacterium tuberculosis 3-dehydroshikimate dehydratase from a combination of ligand- and structure-based anddeeplearningin silico approaches.,"Souza JVP, Kioshima ES, Murase LS, Lima DS, Seixas FAV, Maigret B, Cardoso RF.",J Biomol Struct Dyn. 2023 Apr;41(7):2971-2980. doi: 10.1080/07391102.2022.2042389. Epub 2022 Feb 23.,https://pubmed.ncbi.nlm.nih.gov/35196960/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,An inherently interpretabledeeplearningmodel for local explanations using visual concepts.,"Ullah MA, Zia T, Kim J, Kadry S.",PLoS One. 2024 Oct 28;19(10):e0311879. doi: 10.1371/journal.pone.0311879. eCollection 2024.,https://pubmed.ncbi.nlm.nih.gov/39466770/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,DeepNeural Architectures for Highly Imbalanced Data in Bioinformatics.,"Bugnon LA, Yones C, Milone DH, Stegmayer G.",IEEE Trans Neural Netw Learn Syst. 2020 Aug;31(8):2857-2867. doi: 10.1109/TNNLS.2019.2914471. Epub 2019 Jun 3.,https://pubmed.ncbi.nlm.nih.gov/31170082/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,Deep-Learning-Based Metal Artefact Reduction With Unsupervised Domain Adaptation Regularization for Practical CT Images.,"Du M, Liang K, Zhang L, Gao H, Liu Y, Xing Y.",IEEE Trans Med Imaging. 2023 Aug;42(8):2133-2145. doi: 10.1109/TMI.2023.3244252. Epub 2023 Aug 1.,https://pubmed.ncbi.nlm.nih.gov/37022909/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,DeepNoise: Signal and Noise Disentanglement Based on Classifying Fluorescent Microscopy Images viaDeepLearning.,"Yang S, Shen T, Fang Y, Wang X, Zhang J, Yang W, Huang J, Han X.",Genomics Proteomics Bioinformatics. 2022 Oct;20(5):989-1001. doi: 10.1016/j.gpb.2022.12.007. Epub 2023 Jan 3.,https://pubmed.ncbi.nlm.nih.gov/36608842/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,A Novel HybridDeepLearningModel for Human Activity Recognition Based on Transitional Activities.,"Irfan S, Anjum N, Masood N, Khattak AS, Ramzan N.",Sensors (Basel). 2021 Dec 9;21(24):8227. doi: 10.3390/s21248227.,https://pubmed.ncbi.nlm.nih.gov/34960321/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,Real-Time Motion Analysis With 4DDeepLearningfor Ultrasound-Guided Radiotherapy.,"Bengs M, Sprenger J, Gerlach S, Neidhardt M, Schlaefer A.",IEEE Trans Biomed Eng. 2023 Sep;70(9):2690-2699. doi: 10.1109/TBME.2023.3262422. Epub 2023 Aug 30.,https://pubmed.ncbi.nlm.nih.gov/37030809/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,Arm Movement Analysis Technology of Wushu Competition Image Based onDeepLearning.,"Zhang X, Wu X, Song L.",Comput Intell Neurosci. 2022 Aug 12;2022:9866754. doi: 10.1155/2022/9866754. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/35990130/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,Intraoperative brain tumour identification withdeeplearning.,"Martini ML, Oermann EK.",Nat Rev Clin Oncol. 2020 Apr;17(4):200-201. doi: 10.1038/s41571-020-0343-9.,https://pubmed.ncbi.nlm.nih.gov/32099093/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,Diagnosis of skin diseases in the era ofdeeplearningand mobile technology.,Goceri E.,Comput Biol Med. 2021 Jul;134:104458. doi: 10.1016/j.compbiomed.2021.104458. Epub 2021 May 4.,https://pubmed.ncbi.nlm.nih.gov/34000524/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=166,DeepLearningNetworks for View-independent Knee and Elbow Joint Angle Estimation.,"Jamsrandorj A, Kumar KS, Arshad MZ, Mun KR, Kim J.",Annu Int Conf IEEE Eng Med Biol Soc. 2022 Jul;2022:2703-2707. doi: 10.1109/EMBC48229.2022.9871106.,https://pubmed.ncbi.nlm.nih.gov/36085943/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,CropDeep: The Crop Vision Dataset forDeep-Learning-Based Classification and Detection in Precision Agriculture.,"Zheng YY, Kong JL, Jin XB, Wang XY, Zuo M.",Sensors (Basel). 2019 Mar 1;19(5):1058. doi: 10.3390/s19051058.,https://pubmed.ncbi.nlm.nih.gov/30832283/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,Interphase Cell Cycle Staging usingDeepLearning().,"Narotamo H, Fernandes MS, Miguel Sanches J, Silveira M.",Annu Int Conf IEEE Eng Med Biol Soc. 2020 Jul;2020:1432-1435. doi: 10.1109/EMBC44109.2020.9175583.,https://pubmed.ncbi.nlm.nih.gov/33018259/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,Is the use ofdeeplearningan appropriate means to locate debris in the ocean without harming aquatic wildlife?,"Moorton Z, Kurt Z, Woo WL.",Mar Pollut Bull. 2022 Aug;181:113853. doi: 10.1016/j.marpolbul.2022.113853. Epub 2022 Jul 1.,https://pubmed.ncbi.nlm.nih.gov/35785721/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,DeepLearningVersus Traditional Solutions for Group Trajectory Outliers.,"Belhadi A, Djenouri Y, Djenouri D, Michalak T, Lin JC.",IEEE Trans Cybern. 2022 Jun;52(6):4508-4519. doi: 10.1109/TCYB.2020.3029338. Epub 2022 Jun 16.,https://pubmed.ncbi.nlm.nih.gov/33201830/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,Image recognition technology for bituminous concrete reservoir panel cracks based ondeeplearning.,"Hu K, Ling Y, Liu J.",PLoS One. 2025 Feb 4;20(2):e0318550. doi: 10.1371/journal.pone.0318550. eCollection 2025.,https://pubmed.ncbi.nlm.nih.gov/39903732/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,"Compound-protein interaction prediction bydeeplearning: Databases, descriptors and models.","Du BX, Qin Y, Jiang YF, Xu Y, Yiu SM, Yu H, Shi JY.",Drug Discov Today. 2022 May;27(5):1350-1366. doi: 10.1016/j.drudis.2022.02.023. Epub 2022 Mar 3.,https://pubmed.ncbi.nlm.nih.gov/35248748/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,GenNet framework: interpretabledeeplearningfor predicting phenotypes from genetic data.,"van Hilten A, Kushner SA, Kayser M, Ikram MA, Adams HHH, Klaver CCW, Niessen WJ, Roshchupkin GV.",Commun Biol. 2021 Sep 17;4(1):1094. doi: 10.1038/s42003-021-02622-z.,https://pubmed.ncbi.nlm.nih.gov/34535759/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,Identification of new putative inhibitors of Mycobacterium tuberculosis 3-dehydroshikimate dehydratase from a combination of ligand- and structure-based anddeeplearningin silico approaches.,"Souza JVP, Kioshima ES, Murase LS, Lima DS, Seixas FAV, Maigret B, Cardoso RF.",J Biomol Struct Dyn. 2023 Apr;41(7):2971-2980. doi: 10.1080/07391102.2022.2042389. Epub 2022 Feb 23.,https://pubmed.ncbi.nlm.nih.gov/35196960/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,An Extended Review Concerning the Relevance ofDeepLearningand Privacy Techniques for Data-Driven Soft Sensors.,"Bocu R, Bocu D, Iavich M.",Sensors (Basel). 2022 Dec 27;23(1):294. doi: 10.3390/s23010294.,https://pubmed.ncbi.nlm.nih.gov/36616892/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=167,Deeplearningmodels in medical image analysis.,Tsuneki M.,J Oral Biosci. 2022 Sep;64(3):312-320. doi: 10.1016/j.job.2022.03.003. Epub 2022 Mar 17.,https://pubmed.ncbi.nlm.nih.gov/35306172/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,Extraction of chemical-protein interactions from the literature using neural networks and narrow instance representation.,"Antunes R, Matos S.",Database (Oxford). 2019 Jan 1;2019:baz095. doi: 10.1093/database/baz095.,https://pubmed.ncbi.nlm.nih.gov/31622463/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,Bibliometric analysis of the application ofdeeplearningin cancer from 2015 to 2023.,"Wang R, Huang S, Wang P, Shi X, Li S, Ye Y, Zhang W, Shi L, Zhou X, Tang X.",Cancer Imaging. 2024 Jul 4;24(1):85. doi: 10.1186/s40644-024-00737-0.,https://pubmed.ncbi.nlm.nih.gov/38965599/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,Rethinking Breast Cancer Diagnosis throughDeepLearningBased Image Recognition.,"Kwak D, Choi J, Lee S.",Sensors (Basel). 2023 Feb 19;23(4):2307. doi: 10.3390/s23042307.,https://pubmed.ncbi.nlm.nih.gov/36850906/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,LinFlo-Net: A Two-StageDeepLearningMethod to Generate Simulation Ready Meshes of the Heart.,"Narayanan A, Kong F, Shadden S.",J Biomech Eng. 2024 Jul 1;146(7):071005. doi: 10.1115/1.4064527.,https://pubmed.ncbi.nlm.nih.gov/38258957/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,Deeplearningand ultrasound feature fusion model predicts the malignancy of complex cystic and solid breast nodules with color Doppler images.,"Liu H, Hou CJ, Tang JL, Sun LT, Lu KF, Liu Y, Du P.",Sci Rep. 2023 Jun 28;13(1):10500. doi: 10.1038/s41598-023-37319-2.,https://pubmed.ncbi.nlm.nih.gov/37380667/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,A Novel Two-Stage InducedDeepLearningSystem for Classifying Similar Drugs with Diverse Packaging.,"You YS, Lin YS.",Sensors (Basel). 2023 Aug 19;23(16):7275. doi: 10.3390/s23167275.,https://pubmed.ncbi.nlm.nih.gov/37631811/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,DeepLearningApplications in Surgery: Current Uses and Future Directions.,"Morris MX, Rajesh A, Asaad M, Hassan A, Saadoun R, Butler CE.",Am Surg. 2023 Jan;89(1):36-42. doi: 10.1177/00031348221101490. Epub 2022 May 13.,https://pubmed.ncbi.nlm.nih.gov/35567312/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,DeepEHR Spotlight: a Framework and Mechanism to Highlight Events in Electronic Health Records for Explainable Predictions.,"Nguyen-Duc T, Mulligan N, Mannu GS, Bettencourt-Silva JH.",AMIA Jt Summits Transl Sci Proc. 2021 May 17;2021:475-484. eCollection 2021.,https://pubmed.ncbi.nlm.nih.gov/34457163/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,Digital Twins Model of Industrial Product Management and Control Based on LightweightDeepLearning.,"Huang Z, Yan Z.",Comput Intell Neurosci. 2022 Mar 24;2022:4452128. doi: 10.1155/2022/4452128. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/35371222/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=168,Comprehensive assessment ofdeepgenerative architectures for de novo drug design.,"Wang M, Sun H, Wang J, Pang J, Chai X, Xu L, Li H, Cao D, Hou T.",Brief Bioinform. 2022 Jan 17;23(1):bbab544. doi: 10.1093/bib/bbab544.,https://pubmed.ncbi.nlm.nih.gov/34929743/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,Application ofdeeplearningobject classifier to improve e-waste collection planning.,"Nowakowski P, Pamuła T.",Waste Manag. 2020 May 15;109:1-9. doi: 10.1016/j.wasman.2020.04.041. Epub 2020 Apr 28.,https://pubmed.ncbi.nlm.nih.gov/32361385/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,Investigation and Highly Accurate Prediction of Missed Tryptic Cleavages byDeepLearning.,"Sun B, Smialowski P, Straub T, Imhof A.",J Proteome Res. 2021 Jul 2;20(7):3749-3757. doi: 10.1021/acs.jproteome.1c00346. Epub 2021 Jun 17.,https://pubmed.ncbi.nlm.nih.gov/34137619/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,Deeplearning-based high-throughput detection of in vitro germination to assess pollen viability from microscopic images.,"Zhang M, Zhao J, Hoshino Y.",J Exp Bot. 2023 Nov 21;74(21):6551-6562. doi: 10.1093/jxb/erad315.,https://pubmed.ncbi.nlm.nih.gov/37584205/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,Trends inDeepLearningfor Property-driven Drug Design.,"Born J, Manica M.",Curr Med Chem. 2021;28(38):7862-7886. doi: 10.2174/0929867328666210729115728.,https://pubmed.ncbi.nlm.nih.gov/34325627/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,Optimized ensembledeeplearningfor predictive analysis of student achievement.,Wang K.,PLoS One. 2024 Aug 26;19(8):e0309141. doi: 10.1371/journal.pone.0309141. eCollection 2024.,https://pubmed.ncbi.nlm.nih.gov/39186491/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,UniDL4BioPep: a universaldeeplearningarchitecture for binary classification in peptide bioactivity.,"Du Z, Ding X, Xu Y, Li Y.",Brief Bioinform. 2023 May 19;24(3):bbad135. doi: 10.1093/bib/bbad135.,https://pubmed.ncbi.nlm.nih.gov/37020337/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,DeepLearning-Based Modeling of Drug-Target Interaction Prediction Incorporating Binding Site Information of Proteins.,"D'Souza S, Prema KV, Balaji S, Shah R.",Interdiscip Sci. 2023 Jun;15(2):306-315. doi: 10.1007/s12539-023-00557-z. Epub 2023 Mar 26.,https://pubmed.ncbi.nlm.nih.gov/36967455/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,Review of Stereo Matching Algorithms Based onDeepLearning.,"Zhou K, Meng X, Cheng B.",Comput Intell Neurosci. 2020 Mar 23;2020:8562323. doi: 10.1155/2020/8562323. eCollection 2020.,https://pubmed.ncbi.nlm.nih.gov/32273887/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,Neural network models anddeeplearning.,"Kriegeskorte N, Golan T.",Curr Biol. 2019 Apr 1;29(7):R231-R236. doi: 10.1016/j.cub.2019.02.034.,https://pubmed.ncbi.nlm.nih.gov/30939301/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=169,Deeplearningin image-based phenotypic drug discovery.,"Krentzel D, Shorte SL, Zimmer C.",Trends Cell Biol. 2023 Jul;33(7):538-554. doi: 10.1016/j.tcb.2022.11.011. Epub 2023 Jan 7.,https://pubmed.ncbi.nlm.nih.gov/36623998/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,Virtual Screening MeetsDeepLearning.,"Pérez-Sianes J, Pérez-Sánchez H, Díaz F.",Curr Comput Aided Drug Des. 2019;15(1):6-28. doi: 10.2174/1573409914666181018141602.,https://pubmed.ncbi.nlm.nih.gov/30338743/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,[Establishment of adeeplearning-based visual model for intelligent recognition of Oncomelania hupensis].,"Shi L, Xiong CR, Liu MM, Wei XS, Wang XY, Wang T, Huang YX, Hong QB, Li W, Yang HT, Zhang JF, Yang K.",Zhongguo Xue Xi Chong Bing Fang Zhi Za Zhi. 2021 Oct 27;33(5):445-451. doi: 10.16250/j.32.1374.2021033.,https://pubmed.ncbi.nlm.nih.gov/34791840/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,Machine anddeeplearningin multiple sclerosis research are just powerful statistics - Commentary.,"Copetti M, Liu D.",Mult Scler. 2021 Apr;27(5):664-666. doi: 10.1177/1352458521996699. Epub 2021 Feb 24.,https://pubmed.ncbi.nlm.nih.gov/33625275/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,A NewDeepLearningNetwork for Mitigating Limited-view and Under-sampling Artifacts in Ring-shaped Photoacoustic Tomography.,"Zhang H, Li H, Nyayapathi N, Wang D, Le A, Ying L, Xia J.",Comput Med Imaging Graph. 2020 Sep;84:101720. doi: 10.1016/j.compmedimag.2020.101720. Epub 2020 Jun 25.,https://pubmed.ncbi.nlm.nih.gov/32679469/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,Bioinspired translation of classical music intode novoprotein structures usingdeeplearningand molecular modeling.,"Milazzo M, Anderson GI, Buehler MJ.",Bioinspir Biomim. 2021 Nov 26;17(1). doi: 10.1088/1748-3190/ac338a.,https://pubmed.ncbi.nlm.nih.gov/34700310/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,Generative chemistry: drug discovery withdeeplearninggenerative models.,"Bian Y, Xie XQ.",J Mol Model. 2021 Feb 4;27(3):71. doi: 10.1007/s00894-021-04674-8.,https://pubmed.ncbi.nlm.nih.gov/33543405/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,The Big Bang ofDeepLearningin Ultrasound-Guided Surgery: A Review.,"Masoumi N, Rivaz H, Hacihaliloglu I, Ahmad MO, Reinertsen I, Xiao Y.",IEEE Trans Ultrason Ferroelectr Freq Control. 2023 Sep;70(9):909-919. doi: 10.1109/TUFFC.2023.3255843. Epub 2023 Aug 29.,https://pubmed.ncbi.nlm.nih.gov/37028313/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,Hybrid U-Net-baseddeeplearningmodel for volume segmentation of lung nodules in CT images.,"Wang Y, Zhou C, Chan HP, Hadjiiski LM, Chughtai A, Kazerooni EA.",Med Phys. 2022 Nov;49(11):7287-7302. doi: 10.1002/mp.15810. Epub 2022 Aug 17.,https://pubmed.ncbi.nlm.nih.gov/35717560/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,Automated color detection in orchids using color labels anddeeplearning.,"Apriyanti DH, Spreeuwers LJ, Lucas PJF, Veldhuis RNJ.",PLoS One. 2021 Oct 27;16(10):e0259036. doi: 10.1371/journal.pone.0259036. eCollection 2021.,https://pubmed.ncbi.nlm.nih.gov/34705870/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=170,Quantitative neurotoxicology: Potential role of artificial intelligence/deeplearningapproach.,"Srivastava A, Hanig JP.",J Appl Toxicol. 2021 Jul;41(7):996-1006. doi: 10.1002/jat.4098. Epub 2020 Nov 2.,https://pubmed.ncbi.nlm.nih.gov/33140470/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,Modelling flood susceptibility based ondeeplearningcoupling with ensemblelearningmodels.,"Li Y, Hong H.",J Environ Manage. 2023 Jan 1;325(Pt A):116450. doi: 10.1016/j.jenvman.2022.116450. Epub 2022 Oct 11.,https://pubmed.ncbi.nlm.nih.gov/36228397/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,DeepLearningin Population Genetics.,"Korfmann K, Gaggiotti OE, Fumagalli M.",Genome Biol Evol. 2023 Feb 3;15(2):evad008. doi: 10.1093/gbe/evad008.,https://pubmed.ncbi.nlm.nih.gov/36683406/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,No more glowing in the dark: howdeeplearningimproves exposure date estimation in thermoluminescence dosimetry.,"Mentzel F, Derugin E, Jansen H, Kröninger K, Nackenhorst O, Walbersloh J, Weingarten J.",J Radiol Prot. 2021 Nov 15;41(4). doi: 10.1088/1361-6498/ac20ae.,https://pubmed.ncbi.nlm.nih.gov/34428760/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,Vocal performance evaluation of the intelligent note recognition method based ondeeplearning.,Chang D.,Sci Rep. 2025 Apr 22;15(1):13927. doi: 10.1038/s41598-025-99357-2.,https://pubmed.ncbi.nlm.nih.gov/40263420/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,DeepLearningMethods for Speed Estimation of Bipedal Motion from Wearable IMU Sensors.,"Justa J, Šmídl V, Hamáček A.",Sensors (Basel). 2022 May 19;22(10):3865. doi: 10.3390/s22103865.,https://pubmed.ncbi.nlm.nih.gov/35632274/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,Semantically redundant training data removal anddeepmodel classification performance: A study with chest X-rays.,"Rajaraman S, Zamzmi G, Yang F, Liang Z, Xue Z, Antani S.",Comput Med Imaging Graph. 2024 Jul;115:102379. doi: 10.1016/j.compmedimag.2024.102379. Epub 2024 Apr 9.,https://pubmed.ncbi.nlm.nih.gov/38608333/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,A Comparison Study ofDeepLearningMethodologies for Music Emotion Recognition.,"Louro PL, Redinho H, Malheiro R, Paiva RP, Panda R.",Sensors (Basel). 2024 Mar 29;24(7):2201. doi: 10.3390/s24072201.,https://pubmed.ncbi.nlm.nih.gov/38610412/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,Molecular Design Method Using a Reversible Tree Representation of Chemical Compounds andDeepReinforcementLearning.,"Ishitani R, Kataoka T, Rikimaru K.",J Chem Inf Model. 2022 Sep 12;62(17):4032-4048. doi: 10.1021/acs.jcim.2c00366. Epub 2022 Aug 12.,https://pubmed.ncbi.nlm.nih.gov/35960209/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,Adeeplearningapproach for acute liver failure prediction with combined fully connected and convolutional neural networks.,"Xie H, Wang B, Hong Y.",Technol Health Care. 2024;32(S1):555-564. doi: 10.3233/THC-248048.,https://pubmed.ncbi.nlm.nih.gov/38759076/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=171,"Deeplearning, geometric characterization and hydrodynamic modeling for assessing sewer defect impacts on urban flooding: A case study in Guangzhou, China.","Zhou Q, Situ Z, Feng W, Liu H, Liao X, Zhang J, Ge X, Chen G.",J Environ Manage. 2024 Feb;351:119689. doi: 10.1016/j.jenvman.2023.119689. Epub 2023 Dec 5.,https://pubmed.ncbi.nlm.nih.gov/38056329/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=172,Bioinspired translation of classical music intode novoprotein structures usingdeeplearningand molecular modeling.,"Milazzo M, Anderson GI, Buehler MJ.",Bioinspir Biomim. 2021 Nov 26;17(1). doi: 10.1088/1748-3190/ac338a.,https://pubmed.ncbi.nlm.nih.gov/34700310/
